value,name,desc,CAT,type,length,units,new,deleted,SISO
100300,DID_ENTITY_TRACK_UPDATE_DATA,Entity/Track/Update Data,unknown,unknown,16-bits,unknown,0,0,0
100400,DID_LOCAL_FORCE_TRAINING,Local/Force Training,unknown,unknown,32-bits,unknown,0,0,0
100500,DID_ENTITY_TRACK_IDENTITY_DATA_AGGR,Entity/Track Identity Data (Aggregate),unknown,unknown,unknown,unknown,0,0,0
100510,DID_ENTITY_FOR_TRACK_EVENT,Entity for Track Event,unknown,variable,unknown,unknown,0,0,0
100520,DID_IFF_FRIEND_FOE_STATUS,IFF (Friend-Foe) status,Entity Status,unsigned integer,unknown,unknown,0,0,0
100600,DID_ENGAGE_DATA,Engagement Data,Engagement Data,unknown,48-bits,unknown,0,0,0
100610,DID_ENGAGE_DATA_TARGET_LAT,Engagement Data - Target Latitude,Engagement Data,integer,32-bits,(10000th) degrees,0,0,0
100620,DID_ENGAGE_DATA_TARGET_LONG,Engagement Data - Target Longitude,Engagement Data,integer,unknown,(10000th) degrees,0,0,0
100631,DID_ENGAGE_DATA_AOI_GROUND_IMPACT_CIRCLE_CENTER_LAT,Engagement Data - AOI (Ground Impact Circle) Center Latitude,Engagement Data,integer,32-bits,(10000th) degrees,0,0,0
100632,DID_ENGAGE_DATA_AOI_GROUND_IMPACT_CIRCLE_CENTER_LONG,Engagement Data - AOI (Ground Impact Circle) Center Longitude,Engagement Data,integer,32-bits,(10000th) degrees,0,0,0
100633,DID_ENGAGE_DATA_AOI_GROUND_IMPACT_CIRCLE_RADIUS,Engagement Data - AOI (Ground Impact Circle) Radius,Engagement Data,unsigned integer,32-bits,meters,0,0,0
100634,DID_ENGAGE_DATA_AOI_TYPE,Engagement Data - AOI Type,Engagement Data,unsigned integer,32-bits,unknown,0,0,0
100640,DID_ENGAGE_DATA_TARGET_AGGR_ID,Engagement Data - Target Aggregate ID,Engagement Data,variable,32-bits,unknown,0,0,0
100650,DID_ENGAGE_DATA_GIC_IDENTIFICATION_NUMBER,Engagement Data - GIC Identification Number,Engagement Data,unsigned integer,32-bits,unknown,0,0,0
100660,DID_ENGAGE_DATA_EST_TIME_OF_FLIGHT_TO_TBM_IMPACT,Engagement Data - Estimated Time of Flight to TBM Impact,Engagement Data,floating point,48-bits,unknown,0,0,0
100661,DID_ENGAGE_DATA_EST_INTERCEPT_TIME,Engagement Data - Estimated Intercept Time,Engagement Data,floating point,32-bits,unknown,0,0,0
100662,DID_ENGAGE_DATA_EST_TIME_OF_FLIGHT_TO_NEXT_WAYPOINT,Engagement Data - Estimated Time of Flight to Next Waypoint,Engagement Data,floating point,32-bits,unknown,0,0,0
100700,DID_ENTITY_TRACK_EQUIPMENT_DATA,Entity/Track Equipment Data,unknown,unknown,32-bits,unknown,0,0,0
100800,DID_EMISSION_EW_DATA,Emission/EW Data,Emissions,unknown,32-bits,unknown,0,0,0
100900,DID_APPEARANCE_DATA_AGGR,Appearance Data (Aggregate),Entity Status,unknown,unknown,unknown,0,0,0
101000,DID_COMMAND_ORDER_DATA_AGGR,Command/Order Data (Aggregate),unknown,unknown,unknown,unknown,0,0,0
101100,DID_ENVIRAL_DATA,Environmental Data,Environmental Data,unknown,unknown,unknown,0,0,0
101200,DID_SIGNIFICANT_EVENT_DATA,Significant Event Data,unknown,unknown,unknown,unknown,0,0,0
101300,DID_OP_ACTION_DATA,Operator Action Data,Operator Action,unknown,unknown,unknown,0,0,0
101310,DID_OP_ACTION_DATA_ADA_ENGAGE_MODE,Operator Action Data - ADA Engagement Mode,Operator Action,unsigned integer,unknown,unknown,0,0,0
101320,DID_OP_ACTION_DATA_ADA_SHOOTING_STATUS,Operator Action Data - ADA Shooting Status,Operator Action,unsigned integer,unknown,unknown,0,0,0
101321,DID_OP_ACTION_DATA_ADA_MODE,Operator Action Data - ADA Mode,Operator Action,unsigned integer,32-bits,unknown,0,0,0
101330,DID_OP_ACTION_DATA_ADA_RADAR_STATUS,Operator Action Data - ADA Radar Status,Operator Action,unsigned integer,32-bits,unknown,0,0,0
101340,DID_OP_ACTION_DATA_SHOOT_COMMAND,Operator Action Data - Shoot Command,Operator Action,unsigned integer,32-bits,unknown,0,0,0
101350,DID_OP_ACTION_DATA_ADA_WEAPON_STATUS,Operator Action Data - ADA Weapon Status,Operator Action,unsigned integer,32-bits,unknown,0,0,0
101360,DID_OP_ACTION_DATA_ADA_FIRING_DISCIPLE,Operator Action Data - ADA Firing Disciple,Operator Action,unsigned integer,32-bits,unknown,0,0,0
101370,DID_OP_ACTION_DATA_ORDER_STATUS,Operator Action Data - Order Status,Operator Action,unsigned integer,32-bits,unknown,0,0,0
101400,DID_TIME_SYNCHRONIZATION,Time Synchronization,Time,unknown,32-bits,unknown,0,0,0
101500,DID_TOMAHAWK_DATA,Tomahawk Data,Weapon Status,unknown,32-bits,unknown,0,0,0
102100,DID_NUMBER_OF_DETONATIONS,Number of Detonations,Engagement Data,unsigned integer,unknown,unknown,0,0,0
102200,DID_NUMBER_OF_INTERCEPTS,Number of Intercepts,Engagement Data,unsigned integer,unknown,unknown,0,0,0
109993,DID_VEHICLE_DRIVER_STATUS_ID,Vehicle Driver Status ID ,Crew Status,fixed,unknown,unknown,0,0,0
109994,DID_VEHICLE_COMMANDER_STATUS_ID,Vehicle Commander Status ID ,Crew Status,fixed,unknown,unknown,0,0,0
109995,DID_VEHICLE_LOADER_STATUS_ID,Vehicle Loader Status ID ,Crew Status,fixed,unknown,unknown,0,0,0
109996,DID_VEHICLE_GUNNER_STATUS_ID,Vehicle Gunner Status ID ,Crew Status,fixed,unknown,unknown,0,0,0
109997,DID_SIMULATION_DATE_ID,Simulation Date ID ,Time,fixed,unknown,unknown,0,0,0
109998,DID_SIMULATION_TIME_OF_DAY_ID,Simulation Time Of Day ID ,Time,fixed,unknown,unknown,0,0,0
109999,DID_RAIN_LEVEL_ID,Rain Level ID ,Meteorology,fixed,unknown,unknown,0,0,0
120000,DID_SAF_LOAD_CONFIG_ID,Saf Load Config ID ,Scenario,fixed,unknown,unknown,0,0,0
120001,DID_ENDSCRIPT_ID,Endscript ID ,SIMAN,fixed,unknown,unknown,0,0,0
120002,DID_FBCB2_AUTO_DETECT_ID,FBCB2 Auto Detect ID ,FBCB2,fixed,unknown,unknown,0,0,0
120003,DID_ENDGAME_ID,Endgame ID ,SIMAN,fixed,unknown,unknown,0,0,0
120004,DID_COMPUTATION_LEVEL_ID,Computation Level ID ,unknown,fixed,unknown,unknown,0,0,0
200201,DID_OBT_CONTROL_M_1,OBT Control (M) 1,unknown,variable,unknown,unknown,0,0,0
200202,DID_SENSOR_DATA_M_1,Sensor Data (M) 1,Sensor Data,variable,unknown,unknown,0,0,0
200203,DID_ENVIRAL_DATA_M_1,Environmental Data (M) 1,Environmental Data,variable,64-bits,unknown,0,0,0
200204,DID_OWNSHIP_DATA_M_1,Ownship Data (M) 1,Entity Status,variable,64-bits,unknown,0,0,0
200205,DID_ACOUSTIC_CONTACT_DATA_M_1,Acoustic Contact Data (M) 1,Sonar,variable,64-bits,unknown,0,0,0
200207,DID_SONOBUOY_DATA_M_1,Sonobuoy Data (M) 1,Sonar,variable,128-bits,unknown,0,0,0
200210,DID_SONOBUOY_CONTACT_DATA_M_1,Sonobuoy Contact Data (M) 1,Sonar,variable,288-bits,unknown,0,0,0
200211,DID_HELO_CONTROL_M,Helo Control (M),Aircraft Status,variable,64-bits,unknown,0,0,0
200213,DID_ESM_CONTROL_DATA,ESM Control Data,Emissions,variable,64-bits,unknown,0,0,0
200214,DID_ESM_CONTACT_DATA_M_1,ESM Contact Data (M) 1,Emissions,variable,64-bits,unknown,0,0,0
200215,DID_ESM_EMITTER_DATA_M_1,ESM Emitter Data (M) 1,Emissions,variable,96-bits,unknown,0,0,0
200216,DID_WEAPON_DEFINITION_DATA_M_1,Weapon Definition Data (M) 1,Weapon Status,variable,192-bits,unknown,0,0,0
200217,DID_WEAPON_PRESET_DATA_M_1,Weapon Preset Data (M) 1,Weapon Status,variable,64-bits,unknown,0,0,0
200301,DID_OBT_CONTROL_M_2,OBT Control (M) 2,unknown,variable,224-bits,unknown,0,0,0
200302,DID_SENSOR_DATA_M_2,Sensor Data (M) 2,Sensor Data,variable,256-bits,unknown,0,0,0
200303,DID_ENVIRAL_DATA_M_2,Environmental Data (M) 2,Environmental Data,variable,64-bits,unknown,0,0,0
200304,DID_OWNSHIP_DATA_M_2,Ownship Data (M) 2,Entity Status,variable,64-bits,unknown,0,0,0
200305,DID_ACOUSTIC_CONTACT_DATA_M_2,Acoustic Contact Data (M) 2,Sonar,variable,64-bits,unknown,0,0,0
200307,DID_SONOBUOY_DATA_M_2,Sonobuoy Data (M) 2,Sonar,variable,64-bits,unknown,0,0,0
200310,DID_SONOBUOY_CONTACT_DATA_M_2,Sonobuoy Contact Data (M) 2,Sonar,variable,288-bits,unknown,0,0,0
200311,DID_HELO_SCENARIO_EQUIPMENT_STATUS,Helo Scenario / Equipment Status,Aircraft Status,variable,128-bits,unknown,0,0,0
200313,DID_ESM_CONTROL_DATA_M,ESM Control Data (M),Emissions,variable,64-bits,unknown,0,0,0
200314,DID_ESM_CONTACT_DATA_M_2,ESM Contact Data (M) 2,Emissions,variable,224-bits,unknown,0,0,0
200315,DID_ESM_EMITTER_DATA_M_2,ESM Emitter Data (M) 2,Emissions,variable,96-bits,unknown,0,0,0
200316,DID_WEAPON_DEFINITION_DATA_M_2,Weapon Definition Data (M) 2,Weapon Status,variable,192-bits,unknown,0,0,0
200317,DID_WEAPON_PRESET_DATA_M_2,Weapon Preset Data (M) 2,Weapon Status,variable,64-bits,unknown,0,0,0
200400,DID_PAIRING_ASSOCIATION_EM,Pairing/Association (eM),unknown,variable,256-bits,unknown,0,0,0
200401,DID_POINTER_EM,Pointer (eM),unknown,variable,256-bits,unknown,0,0,0
200402,DID_REPORTING_RESPONSIBILITY_EM,Reporting Responsibility (eM),unknown,variable,unknown,unknown,0,0,0
200403,DID_TRACK_NUMBER_EM,Track Number (eM),unknown,variable,unknown,unknown,0,0,0
200404,DID_ID_FOR_LINK_11_REPORTING_EM,ID for Link-11 Reporting (eM),Communications,variable,unknown,unknown,0,0,0
200405,DID_REMOTE_TRACK_EM,Remote Track (eM),unknown,variable,unknown,unknown,0,0,0
200406,DID_LINK_11_ERROR_RATE_EM,Link-11 Error Rate (eM),Communications,variable,unknown,unknown,0,0,0
200407,DID_TRACK_QUALITY_EM,Track Quality (eM),unknown,variable,unknown,unknown,0,0,0
200408,DID_GRIDLOCK_EM,Gridlock (eM),unknown,variable,unknown,unknown,0,0,0
200409,DID_KILL_EM,Kill (eM),unknown,variable,unknown,unknown,0,0,0
200410,DID_TRACK_ID_CHANGE_RESOLUTION_EM,Track ID Change / Resolution (eM),unknown,variable,unknown,unknown,0,0,0
200411,DID_WEAPONS_STATUS_EM,Weapons Status (eM),Weapon Status,variable,unknown,unknown,0,0,0
200412,DID_LINK_11_OP_EM,Link-11 Operator (eM),Communications,variable,unknown,unknown,0,0,0
200413,DID_FORCE_TRAINING_TRANSMIT_EM,Force Training Transmit (eM),unknown,variable,unknown,unknown,0,0,0
200414,DID_FORCE_TRAINING_RECEIVE_EM,Force Training Receive (eM),unknown,variable,unknown,unknown,0,0,0
200415,DID_INTERCEPTOR_AMPLIFICATION_EM,Interceptor Amplification (eM),unknown,variable,unknown,unknown,0,0,0
200416,DID_CONSUMABLES_EM,Consumables (eM),Consumables,variable,unknown,unknown,0,0,0
200417,DID_LINK_11_LOCAL_TRACK_QUALITY_EM,Link-11 Local Track Quality (eM),Communications,variable,unknown,unknown,0,0,0
200418,DID_DLRP_EM,DLRP (eM),unknown,variable,unknown,unknown,0,0,0
200419,DID_FORCE_ORDER_EM,Force Order (eM),unknown,variable,unknown,unknown,0,0,0
200420,DID_WILCO_CANTCO_EM,Wilco / Cantco (eM),unknown,variable,unknown,unknown,0,0,0
200421,DID_EMC_BEARING_EM,EMC Bearing (eM),unknown,variable,unknown,unknown,0,0,0
200422,DID_CHANGE_TRACK_ELIGIBILITY_EM,Change Track Eligibility (eM),unknown,variable,unknown,unknown,0,0,0
200423,DID_LAND_MASS_REFERENCE_POINT,Land Mass Reference Point,Location,variable,unknown,unknown,0,0,0
200424,DID_SYSTEM_REFERENCE_POINT,System Reference Point,unknown,variable,unknown,unknown,0,0,0
200425,DID_PU_AMPLIFICATION,PU Amplification,unknown,variable,unknown,unknown,0,0,0
200426,DID_SET_DRIFT,Set/Drift,unknown,variable,unknown,unknown,0,0,0
200427,DID_BEGIN_INITIALIZATION_M,Begin Initialization (M),SIMAN,variable,unknown,unknown,0,0,0
200428,DID_STATUS_AND_CONTROL_M,Status and Control (M),Entity Status,variable,unknown,unknown,0,0,0
200429,DID_SCINTILLATION_CHANGE_M,Scintillation Change (M),unknown,variable,unknown,unknown,0,0,0
200430,DID_LINK_11_ID_CONTROL_M,Link 11 ID Control (M),Communications,variable,unknown,unknown,0,0,0
200431,DID_PU_GUARD_LIST,PU Guard List,unknown,variable,unknown,unknown,0,0,0
200432,DID_WINDS_ALOFT_M,Winds Aloft (M),Meteorology,variable,unknown,unknown,0,0,0
200433,DID_SURFACE_WINDS_M,Surface Winds (M),Meteorology,variable,unknown,unknown,0,0,0
200434,DID_SEA_STATE_M,Sea State (M),Meteorology,variable,unknown,unknown,0,0,0
200435,DID_MAGNETIC_VARIATION_M,Magnetic Variation (M),unknown,variable,unknown,unknown,0,0,0
200436,DID_TRACK_ELIGIBILITY_M,Track Eligibility (M),unknown,variable,unknown,unknown,0,0,0
200437,DID_TRAINING_TRACK_NOTIFICATION,Training Track Notification,unknown,variable,unknown,unknown,0,0,0
200501,DID_TACAN_DATA_M,Tacan Data (M),TACAN,variable,unknown,unknown,0,0,0
200502,DID_INTERCEPTOR_AMPLIFICATION_M,Interceptor Amplification (M),unknown,variable,unknown,unknown,0,0,0
200503,DID_TACAN_ASSIGNMENT_M,Tacan Assignment (M),TACAN,variable,unknown,unknown,0,0,0
200504,DID_AUTOPILOT_STATUS_M,Autopilot Status (M),Aircraft Status,variable,unknown,unknown,0,0,0
200505,DID_CONSUMABLES_M,Consumables (M),Consumables,variable,unknown,unknown,0,0,0
200506,DID_DOWNLINK_M,Downlink (M),unknown,variable,unknown,unknown,0,0,0
200507,DID_TIN_REPORT_M,TIN Report (M),unknown,variable,unknown,unknown,0,0,0
200508,DID_SPECIAL_POINT_CONTROL_M,Special Point Control (M),unknown,variable,unknown,unknown,0,0,0
200509,DID_CONTROL_DISCRETES_M,Control Discretes (M),unknown,variable,unknown,unknown,0,0,0
200510,DID_REQUEST_TARGET_DISCRETES_M,Request Target Discretes (M),unknown,variable,unknown,unknown,0,0,0
200511,DID_TARGET_DISCRETES_M,Target Discretes (M),Engagement Data,variable,unknown,unknown,0,0,0
200512,DID_REPLY_DISCRETES_M,Reply Discretes (M),unknown,variable,unknown,unknown,0,0,0
200513,DID_COMMAND_MANEUVERS_M,Command Maneuvers (M),unknown,variable,unknown,unknown,0,0,0
200514,DID_TARGET_DATA_M,Target Data (M),Engagement Data,variable,unknown,unknown,0,0,0
200515,DID_TARGET_POINTER_M,Target Pointer (M),Engagement Data,variable,unknown,unknown,0,0,0
200516,DID_INTERCEPT_DATA_M,Intercept Data (M),unknown,variable,unknown,unknown,0,0,0
200517,DID_DECREMENT_MISSILE_INVENTORY_M,Decrement Missile Inventory (M),Missiles,variable,unknown,unknown,0,0,0
200518,DID_LINK_4A_ALERT_M,Link-4A Alert (M),Communications,variable,unknown,unknown,0,0,0
200519,DID_STRIKE_CONTROL_M,Strike Control (M),unknown,variable,unknown,unknown,0,0,0
200521,DID_SPEED_CHANGE_M,Speed Change (M),Entity Status,variable,unknown,unknown,0,0,0
200522,DID_COURSE_CHANGE_M,Course Change (M),unknown,variable,unknown,unknown,0,0,0
200523,DID_ALTITUDE_CHANGE_M,Altitude Change (M),Aircraft Status,variable,unknown,unknown,0,0,0
200524,DID_ACLS_AN_SPN_46_STATUS,ACLS AN/SPN-46 Status,Aircraft Status,variable,unknown,unknown,0,0,0
200525,DID_ACLS_AIRCRAFT_REPORT,ACLS Aircraft Report,Aircraft Status,variable,unknown,unknown,0,0,0
200600,DID_SPS_67_RADAR_OP_FUNCTIONS,SPS-67 Radar Operator Functions,Radar,variable,unknown,unknown,0,0,0
200601,DID_SPS_55_RADAR_OP_FUNCTIONS,SPS-55 Radar Operator Functions,Radar,variable,unknown,unknown,0,0,0
200602,DID_SPQ_9A_RADAR_OP_FUNCTIONS,SPQ-9A Radar Operator Functions ,Radar,variable,unknown,unknown,0,0,0
200603,DID_SPS_49_RADAR_OP_FUNCTIONS,SPS-49 Radar Operator Functions,Radar,variable,unknown,unknown,0,0,0
200604,DID_MK_23_RADAR_OP_FUNCTIONS,MK-23 Radar Operator Functions,Radar,variable,unknown,unknown,0,0,0
200605,DID_SPS_48_RADAR_OP_FUNCTIONS,SPS-48 Radar Operator Functions,Radar,variable,unknown,unknown,0,0,0
200606,DID_SPS_40_RADAR_OP_FUNCTIONS,SPS-40 Radar Operator Functions,Radar,variable,unknown,unknown,0,0,0
200607,DID_MK_95_RADAR_OP_FUNCTIONS,MK-95 Radar Operator Functions,Radar,variable,unknown,unknown,0,0,0
200608,DID_KILL_NO_KILL,Kill/No Kill,unknown,unsigned integer,unknown,unknown,0,0,0
200609,DID_CMT_PC,CMT pc,unknown,unsigned integer,unknown,unknown,0,0,0
200610,DID_CMC4_AIR_GLOBAL_DATA,CMC4 Air Global Data,unknown,variable,32-bits,unknown,0,0,0
200611,DID_CMC4_GLOBAL_DATA,CMC4 Global Data,unknown,variable,32-bits,unknown,0,0,0
200612,DID_LINKSIM_COMMENT_PDU,LINKSIM COMMENT PDU,Communications,integer,unknown,unknown,0,0,0
200613,DID_NSST_OWNSHIP_CONTROL,NSST Ownship Control,unknown,integer,unknown,unknown,0,0,0
240000,DID_OTHER,Other,unknown,integer,32-bits,unknown,0,0,0
240001,DID_OTHER_MASS_OF_THE_VEHICLE,Other - Mass Of The Vehicle,Entity Status,real,64-bits,unknown,0,0,0
240017,DID_OTHER_ENTITY_LOCATION_X,Other - Entity Location X,Entity Status,real,8-bits,unknown,0,0,0
240018,DID_OTHER_ENTITY_LOCATION_Y,Other - Entity Location Y,Entity Status,real,8-bits,unknown,0,0,0
240019,DID_OTHER_ENTITY_LOCATION_Z,Other - Entity Location Z,Entity Status,real,64-bits,unknown,0,0,0
240020,DID_OTHER_ENTITY_LINEAR_VEL_X,Other - Entity Linear Velocity X,Entity Status,real,64-bits,unknown,0,0,0
240021,DID_OTHER_ENTITY_LINEAR_VEL_Y,Other - Entity Linear Velocity Y,Entity Status,real,64-bits,unknown,0,0,0
240022,DID_OTHER_ENTITY_LINEAR_VEL_Z,Other - Entity Linear Velocity Z,Entity Status,real,32-bits,unknown,0,0,0
240023,DID_OTHER_ENTITY_ORIENT_PSI,Other - Entity Orientation Psi,Entity Status,real,32-bits,unknown,0,0,0
240024,DID_OTHER_ENTITY_ORIENT_THETA,Other - Entity Orientation Theta,Entity Status,real,32-bits,unknown,0,0,0
240025,DID_OTHER_ENTITY_ORIENT_PHI,Other - Entity Orientation Phi,Entity Status,real,32-bits,unknown,0,0,0
240027,DID_OTHER_DR_LINEAR_ACCEL_X,Other - Dead Reckoning Linear Acceleration X,Dead Reckoning,real,32-bits,unknown,0,0,0
240028,DID_OTHER_DR_LINEAR_ACCEL_Y,Other - Dead Reckoning Linear Acceleration Y,Dead Reckoning,real,8-bits,unknown,0,0,0
240029,DID_OTHER_DR_LINEAR_ACCEL_Z,Other - Dead Reckoning Linear Acceleration Z,Dead Reckoning,real,32-bits,unknown,0,0,0
240033,DID_OTHER_ENTITY_APPEARANCE,Other - Entity Appearance,Entity Status,integer,32-bits,unknown,0,0,0
240036,DID_OTHER_CAPABILITY,Other - Capability,unknown,integer,8-bits,unknown,0,0,0
240037,DID_OTHER_NUMBER_ART_PARMS,Other - Number Articulation Parameters,Articulated Parts,integer,88-bits,unknown,0,0,0
240041,DID_OTHER_TYPE_OF_STORES,Other - Type Of Stores,Stores,integer,32-bits,unknown,0,0,0
240042,DID_OTHER_QTY_OF_STORES,Other - Quantity Of Stores,Stores,integer,64-bits,unknown,0,0,0
240044,DID_OTHER_RADAR_SYSTEM_STATUS,Other - Radar System Status,Radar,integer,32-bits,unknown,0,0,0
240045,DID_OTHER_RADIO_COMM_SYSTEM_STATUS,Other - Radio Communication System Status,Communications,integer,32-bits,unknown,0,0,0
240046,DID_OTHER_DEFAULT_TIME_STATIONARY_TRANS,Other - Default Time For Radio Transmission For Stationary Transmitters,Communications,integer,32-bits,unknown,0,0,0
240047,DID_OTHER_DEFAULT_TIME_MOVING_TRANS,Other - Default Time For Radio Transmission For Moving Transmitters,Communications,integer,32-bits,unknown,0,0,0
240048,DID_OTHER_BODY_PART_DAMAGED_RATIO,Other - Body Part Damaged Ratio,Entity Status,real,32-bits,unknown,0,0,0
240049,DID_OTHER_NAME_OF_THE_TERRAIN_DATABASE_FILE,Other - Name Of The Terrain Database File,SIMAN,character,32-bits,unknown,0,0,0
240050,DID_OTHER_NAME_OF_LOCAL_FILE,Other - Name Of Local File,SIMAN,character,32-bits,unknown,0,0,0
240051,DID_OTHER_AIMPOINT_BEARING,Other - Aimpoint Bearing,Engagement Data,real,00-bits,unknown,0,0,0
240052,DID_OTHER_AIMPOINT_ELEVATION,Other - Aimpoint Elevation,Engagement Data,real,00-bits,unknown,0,0,0
240053,DID_OTHER_AIMPOINT_RANGE,Other - Aimpoint Range,Engagement Data,real,32-bits,unknown,0,0,0
240054,DID_OTHER_AIR_SPEED,Other - Air Speed,Aircraft Status,real,32-bits,unknown,0,0,0
240055,DID_OTHER_ALTITUDE,Other - Altitude,Aircraft Status,real,32-bits,unknown,0,0,0
240056,DID_OTHER_APPLICATION_STATUS,Other - Application Status,Aircraft Status,variable,32-bits,unknown,0,0,0
240057,DID_OTHER_AUTO_IFF,Other - Auto Iff,Aircraft Status,integer,32-bits,unknown,0,0,0
240058,DID_OTHER_BEACON_DELAY,Other - Beacon Delay,Aircraft Status,real,32-bits,unknown,0,0,0
240059,DID_OTHER_BINGO_FUEL_SETTING,Other - Bingo Fuel Setting,Aircraft Status,real,32-bits,unknown,0,0,0
240062,DID_OTHER_DIRECTION,Other - Direction,Aircraft Status,real,32-bits,unknown,0,0,0
240063,DID_OTHER_END_ACTION,Other - End Action,Aircraft Status,integer,32-bits,unknown,0,0,0
240064,DID_OTHER_FREQUENCY,Other - Frequency,Aircraft Status,real,32-bits,unknown,0,0,0
240065,DID_OTHER_FREEZE,Other - Freeze,Aircraft Status,integer,32-bits,unknown,0,0,0
240066,DID_OTHER_HEADING,Other - Heading,Aircraft Status,real,32-bits,unknown,0,0,0
240067,DID_OTHER_IDENTIFICATION,Other - Identification,Aircraft Status,integer,32-bits,unknown,0,0,0
240068,DID_OTHER_INITIAL_POINT_DATA,Other - Initial Point Data,Aircraft Status,integer,32-bits,unknown,0,0,0
240069,DID_OTHER_LAT,Other - Latitude,Aircraft Status,real,32-bits,unknown,0,0,0
240070,DID_OTHER_LIGHTS,Other - Lights,Aircraft Status,integer,32-bits,unknown,0,0,0
240071,DID_OTHER_LINEAR,Other - Linear,Aircraft Status,integer,64-bits,unknown,0,0,0
240072,DID_OTHER_LONG,Other - Longitude,Aircraft Status,real,32-bits,unknown,0,0,0
240073,DID_OTHER_LOW_ALTITUDE,Other - Low Altitude,Aircraft Status,real,32-bits,unknown,0,0,0
240074,DID_OTHER_MFD_FORMATS,Other - Mfd Formats,Aircraft Status,integer,64-bits,unknown,0,0,0
240075,DID_OTHER_NCTR,Other - Nctr,Aircraft Status,integer,32-bits,unknown,0,0,0
240076,DID_OTHER_NUMBER_PROJECTILES,Other - Number Projectiles,Aircraft Status,integer,32-bits,unknown,0,0,0
240077,DID_OTHER_OPERATION_CODE,Other - Operation Code,Aircraft Status,integer,32-bits,unknown,0,0,0
240078,DID_OTHER_PITCH,Other - Pitch,Aircraft Status,real,32-bits,unknown,0,0,0
240079,DID_OTHER_PROFILES,Other - Profiles,Aircraft Status,integer,32-bits,unknown,0,0,0
240080,DID_OTHER_QTY,Other - Quantity,Aircraft Status,integer,32-bits,unknown,0,0,0
240081,DID_OTHER_RADAR_MODES,Other - Radar Modes,Aircraft Status,integer,32-bits,unknown,0,0,0
240082,DID_OTHER_RADAR_SEARCH_VOLUME,Other - Radar Search Volume,Aircraft Status,real,32-bits,unknown,0,0,0
240083,DID_OTHER_ROLL,Other - Roll,Aircraft Status,real,32-bits,unknown,0,0,0
240084,DID_OTHER_ROTATION,Other - Rotation,Aircraft Status,real,32-bits,unknown,0,0,0
240085,DID_OTHER_SCALE_FACTOR_X,Other - Scale Factor X,Aircraft Status,real,32-bits,unknown,0,0,0
240086,DID_OTHER_SCALE_FACTOR_Y,Other - Scale Factor Y,Aircraft Status,real,32-bits,unknown,0,0,0
240087,DID_OTHER_SHIELDS,Other - Shields,Aircraft Status,integer,32-bits,unknown,0,0,0
240088,DID_OTHER_STEERPOINT,Other - Steerpoint,Aircraft Status,structure,32-bits,unknown,0,0,0
240089,DID_OTHER_SPARE1,Other - Spare1,Aircraft Status,real,32-bits,unknown,0,0,0
240090,DID_OTHER_SPARE2,Other - Spare2,Aircraft Status,real,192-bits,unknown,0,0,0
240091,DID_OTHER_TEAM,Other - Team,Aircraft Status,integer,64-bits,unknown,0,0,0
240092,DID_OTHER_TEXT,Other - Text,Aircraft Status,character,64-bits,unknown,0,0,0
240093,DID_OTHER_TIME_OF_DAY,Other - Time Of Day,Aircraft Status,integer,32-bits,unknown,0,0,0
240094,DID_OTHER_TRAIL_FLAG,Other - Trail Flag,Aircraft Status,integer,00-bits,unknown,0,0,0
240095,DID_OTHER_TRAIL_SIZE,Other - Trail Size,Aircraft Status,real,32-bits,unknown,0,0,0
240096,DID_OTHER_TYPE_OF_PROJECTILE,Other - Type Of Projectile,Weapon Status,integer,32-bits,unknown,0,0,0
240097,DID_OTHER_TYPE_OF_TARGET,Other - Type Of Target,Engagement Data,integer,32-bits,unknown,0,0,0
240098,DID_OTHER_TYPE_OF_THREAT,Other - Type Of Threat,Engagement Data,integer,32-bits,unknown,0,0,0
240099,DID_OTHER_UHF_FREQUENCY,Other - Uhf Frequency,Communications,real,32-bits,unknown,0,0,0
240100,DID_OTHER_UTM_ALTITUDE,Other - Utm Altitude,Location,real,32-bits,unknown,0,0,0
240101,DID_OTHER_UTM_LAT,Other - Utm Latitude,Location,real,32-bits,unknown,0,0,0
240102,DID_OTHER_UTM_LONG,Other - Utm Longitude,Location,real,32-bits,unknown,0,0,0
240103,DID_OTHER_VHF_FREQUENCY,Other - Vhf Frequency,Communications,real,64-bits,unknown,0,0,0
240104,DID_OTHER_VISIBILITY_RANGE,Other - Visibility Range,Meteorology,real,64-bits,unknown,0,0,0
240105,DID_OTHER_VOID_AAA_HIT,Other - Void Aaa Hit,Detonation,integer,32-bits,unknown,0,0,0
240106,DID_OTHER_VOID_COLLISION,Other - Void Collision,Collision,integer,32-bits,unknown,0,0,0
240107,DID_OTHER_VOID_EARTH_HIT,Other - Void Earth Hit,Collision,integer,32-bits,unknown,0,0,0
240108,DID_OTHER_VOID_FRIENDLY,Other - Void Friendly,unknown,integer,32-bits,unknown,0,0,0
240109,DID_OTHER_VOID_GUN_HIT,Other - Void Gun Hit,Detonation,integer,32-bits,unknown,0,0,0
240110,DID_OTHER_VOID_ROCKET_HIT,Other - Void Rocket Hit,Detonation,integer,32-bits,unknown,0,0,0
240111,DID_OTHER_VOID_SAM_HIT,Other - Void Sam Hit,Detonation,integer,32-bits,unknown,0,0,0
240112,DID_OTHER_WEAPON_DATA,Other - Weapon Data,Weapon Status,integer,32-bits,unknown,0,0,0
